arm,vintage,seed,n_redteam_rows,dataset,auroc_pipeline,auroc_rank
gptoss120b,3,49,562,toolace,0.8265541344437836,0.8265727245687092
gptoss120b,3,49,562,mean,0.9342460762676937,0.9364022221888427
gptoss120b,3,50,562,anthropic,0.9695377674151009,0.9723254704840346
gptoss120b,3,50,562,mt,0.9708607214947467,0.9779773303659229
gptoss120b,3,50,562,mts,0.9622782247322713,0.9623315040758699
gptoss120b,3,50,562,toolace,0.8090050565139798,0.8090050565139798
gptoss120b,3,50,562,mean,0.9279204425390246,0.9304098403599518
gptoss120b,3,51,562,anthropic,0.9690570636951356,0.9700260412723888
gptoss120b,3,51,562,mt,0.9752083225505926,0.9815744526680814
gptoss120b,3,51,562,mts,0.9697639725078588,0.9696307741488626
gptoss120b,3,51,562,toolace,0.825959250446163,0.8259778405710886
gptoss120b,3,51,562,mean,0.9349971522999375,0.9368022771651053
